             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          10509304       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509305       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509306       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509307       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509308       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509309       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509310       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509321       htc get_resu  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509337       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509346       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509345       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509344       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509343       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509342       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509341       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509340       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509339       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509338       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509362       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509361       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509360       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509359       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509358       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509357       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509356       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509355       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509354       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509353       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509352       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509351       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509350       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509349       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509348       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509347       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509364       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509363       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509379       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509378       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509377       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509376       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509375       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509374       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509373       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509372       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509371       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509370       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509369       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509368       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509367       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509366       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509365       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509404       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509403       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509402       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509401       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509400       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509399       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509398       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509397       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509396       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509395       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509394       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509393       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509392       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509391       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509390       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509389       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509388       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509387       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509386       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509385       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509384       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509383       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509382       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509381       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509380       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509418       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509417       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509416       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509415       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509414       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509413       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509412       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509411       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509410       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509409       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509408       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509407       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509406       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509405       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509435       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509434       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509433       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509432       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509431       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509430       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509429       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509428       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509427       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509426       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509425       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509424       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509423       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509422       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509421       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509420       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509419       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509436       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509461       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509460       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509459       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509458       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509457       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509456       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509455       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509454       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509453       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509452       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509451       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509450       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509449       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509448       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509447       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509446       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509445       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509444       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509443       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509442       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509441       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509440       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509439       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509438       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509437       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509464       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509463       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509462       htc submit_C  nhuynh9 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493287       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493286       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493285       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493284       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493283       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493282       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493281       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493280       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493279       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493278       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493277       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493276       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493275       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493274       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493273       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493272       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493271       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493270       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493269       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493268       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493267       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493266       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493265       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493264       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493263       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493262       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493261       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493336       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493335       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
